target,mean_IRR,power,n
0.755783741455725,0.753569386085785,0.999,1700
0.763379494336853,0.761482610180234,0.999,1700
0.771051585803566,0.773954414050887,0.996,1700
0.778800783071405,0.779366651346756,0.995,1700
0.786627861066553,0.787394961404997,0.984,1700
0.794533602503334,0.796747786237792,0.98,1700
0.802518797962479,0.798761199049808,0.98,1700
0.810584245970187,0.808955014010377,0.97,1700
0.818730753077982,0.819396028760906,0.946,1700
0.826959133943362,0.826003520223162,0.935,1700
0.835270211411272,0.834664746748996,0.906,1700
0.843664816596384,0.84154681243175,0.89,1700
0.852143788966211,0.851841380849768,0.838,1700
0.860707976425058,0.862062899627389,0.76,1700
0.869358235398806,0.868178026624446,0.723,1700
0.878095430920561,0.878028692700013,0.652,1700
0.886920436717158,0.885772635571054,0.611,1700
0.895834135296528,0.898062849293443,0.511,1700
0.90483741803596,0.903984611054389,0.438,1700
0.913931185271228,0.912885324299728,0.39,1700
0.923116346386636,0.922361296079664,0.326,1700
0.932393819905948,0.932363573117999,0.254,1700
0.941764533584249,0.942661973084028,0.192,1700
0.951229424500714,0.950618760308693,0.162,1700
0.960789439152323,0.961490441722888,0.099,1700
0.970445533548508,0.969460189886855,0.091,1700
0.980198673306755,0.979226811735734,0.052,1700
0.990049833749168,0.990125214498199,0.043,1700
1,0.999370024120343,0.045,1700
0.606530659712633,0.606862999724936,1,1800
0.612626394184416,0.61260056965548,1,1800
0.618783391806141,0.617061716371878,1,1800
0.625002268282701,0.62373178402275,1,1800
0.631283645506926,0.630142105202966,1,1800
0.637628151621773,0.637858372250021,1,1800
0.644036421083141,0.643519881396941,1,1800
0.650509094723317,0.652590028165285,1,1800
0.657046819815057,0.656861183455393,1,1800
0.663650250136319,0.661929909973193,1,1800
0.670320046035639,0.670144203518086,1,1800
0.677056874498165,0.676675338610504,1,1800
0.683861409212356,0.68455277443462,1,1800
0.690734330637355,0.688979339619269,1,1800
0.697676326071031,0.697891676709702,1,1800
0.704688089718713,0.703608177888603,1,1800
0.71177032276261,0.7101009553275,1,1800
0.718923733431926,0.720026406910358,1,1800
0.726149037073691,0.726032885703236,1,1800
0.733446956224289,0.732106837296714,1,1800
0.740818220681718,0.74234125326305,0.999,1800
0.748263567578565,0.7483181837991,0.999,1800
0.755783741455725,0.756712183042558,0.999,1800
0.763379494336853,0.761796846902675,1,1800
0.771051585803566,0.772596638695667,0.996,1800
0.778800783071405,0.779424293901592,0.996,1800
0.786627861066553,0.78744489325555,0.992,1800
0.794533602503334,0.792324290588903,0.99,1800
0.802518797962479,0.803492777554635,0.984,1800
0.810584245970187,0.808766987135917,0.973,1800
0.818730753077982,0.820847743291718,0.952,1800
0.826959133943362,0.827820115743379,0.944,1800
0.835270211411272,0.835875161199336,0.908,1800
0.843664816596384,0.844709842127981,0.882,1800
0.852143788966211,0.852215944804952,0.849,1800
0.860707976425058,0.861722712641149,0.793,1800
0.869358235398806,0.867751683952949,0.746,1800
0.878095430920561,0.876904230388493,0.688,1800
0.886920436717158,0.885517713016754,0.605,1800
0.895834135296528,0.896670197910715,0.557,1800
0.90483741803596,0.9048656026212,0.448,1800
0.913931185271228,0.913300675303206,0.408,1800
0.923116346386636,0.92246101706908,0.346,1800
0.932393819905948,0.931470724566375,0.274,1800
0.941764533584249,0.939769892405358,0.217,1800
0.951229424500714,0.953528152568818,0.146,1800
0.960789439152323,0.959433175060034,0.112,1800
0.970445533548508,0.971027726331798,0.082,1800
0.980198673306755,0.980341462286324,0.071,1800
0.990049833749168,0.988960883243439,0.061,1800
1,1.00022133379231,0.046,1800
0.606530659712633,0.606946160186761,1,1900
0.612626394184416,0.613468389954435,1,1900
0.618783391806141,0.617334628200159,1,1900
0.625002268282701,0.624837322229977,1,1900
0.631283645506926,0.629958240290356,1,1900
0.637628151621773,0.639710681671962,1,1900
0.644036421083141,0.643951563719215,1,1900
0.650509094723317,0.650620783550313,1,1900
0.657046819815057,0.657292562195634,1,1900
0.663650250136319,0.665001936106437,1,1900
0.670320046035639,0.669685866162298,1,1900
0.677056874498165,0.678228617100796,1,1900
0.683861409212356,0.682716402082497,1,1900
0.690734330637355,0.692109421333648,1,1900
0.697676326071031,0.696431887422975,1,1900
0.704688089718713,0.70692615793476,1,1900
0.71177032276261,0.711420004544175,1,1900
0.718923733431926,0.718869365225863,1,1900
0.726149037073691,0.725627060329618,1,1900
0.733446956224289,0.733508268195268,1,1900
0.740818220681718,0.741168573218786,1,1900
0.748263567578565,0.745763915068546,0.999,1900
0.755783741455725,0.75743821606058,0.998,1900
0.763379494336853,0.761555803453096,1,1900
0.771051585803566,0.771934189878123,0.999,1900
0.778800783071405,0.777987251974063,0.998,1900
0.786627861066553,0.785971363050006,0.992,1900
0.794533602503334,0.795146419489153,0.99,1900
0.802518797962479,0.803293440853997,0.983,1900
0.810584245970187,0.809768819281804,0.98,1900
0.818730753077982,0.816836499187403,0.971,1900
0.826959133943362,0.826686604354927,0.943,1900
0.835270211411272,0.835411560646768,0.93,1900
0.843664816596384,0.841957471117228,0.909,1900
0.852143788966211,0.850361787037675,0.888,1900
0.860707976425058,0.859294087151838,0.83,1900
0.869358235398806,0.868739001719822,0.794,1900
0.878095430920561,0.878938138560334,0.701,1900
0.886920436717158,0.887058787107813,0.624,1900
0.895834135296528,0.895981196922371,0.578,1900
0.90483741803596,0.905545694631259,0.508,1900
0.913931185271228,0.913674228111756,0.407,1900
0.923116346386636,0.923405780207129,0.336,1900
0.932393819905948,0.9308523047413,0.299,1900
0.941764533584249,0.941075309679047,0.223,1900
0.951229424500714,0.954285328022693,0.158,1900
0.960789439152323,0.959422510710285,0.119,1900
0.970445533548508,0.970924190820171,0.088,1900
0.980198673306755,0.983497083363887,0.068,1900
0.990049833749168,0.990509403080867,0.059,1900
1,1.00021072146507,0.042,1900
0.606530659712633,0.605299134073158,1,2000
0.612626394184416,0.613041761274559,1,2000
0.618783391806141,0.619449733166805,1,2000
0.625002268282701,0.624579803718905,1,2000
0.631283645506926,0.631969972835264,1,2000
0.637628151621773,0.639471208686357,1,2000
0.644036421083141,0.642173025340835,1,2000
0.650509094723317,0.651564397660843,1,2000
0.657046819815057,0.657946211945882,1,2000
0.663650250136319,0.661672365260346,1,2000
0.670320046035639,0.672512333537529,1,2000
0.677056874498165,0.675515118336872,1,2000
0.683861409212356,0.683398888422667,1,2000
0.690734330637355,0.69146276279103,1,2000
0.697676326071031,0.698850347843159,1,2000
0.704688089718713,0.707840210459992,1,2000
0.71177032276261,0.712677200660837,1,2000
0.718923733431926,0.718441123676056,1,2000
0.726149037073691,0.727029187382866,1,2000
0.733446956224289,0.733560122397931,1,2000
0.740818220681718,0.738662908318899,1,2000
0.748263567578565,0.74869479221733,1,2000
0.755783741455725,0.755364607474466,1,2000
0.763379494336853,0.762005873023846,1,2000
0.771051585803566,0.770925155217494,1,2000
0.778800783071405,0.779479333411956,0.998,2000
0.786627861066553,0.785898968435085,0.995,2000
0.794533602503334,0.793401323007158,0.997,2000
0.802518797962479,0.800696423714518,0.989,2000
0.810584245970187,0.812698373537331,0.982,2000
0.818730753077982,0.820203488097857,0.97,2000
0.826959133943362,0.828831489387857,0.959,2000
0.835270211411272,0.832919378783854,0.943,2000
0.843664816596384,0.846054832130304,0.908,2000
0.852143788966211,0.854203165393763,0.879,2000
0.860707976425058,0.861066037682155,0.838,2000
0.869358235398806,0.868573762769984,0.808,2000
0.878095430920561,0.875285697280718,0.748,2000
0.886920436717158,0.886919033853904,0.654,2000
0.895834135296528,0.894739542836281,0.588,2000
0.90483741803596,0.906322114117916,0.487,2000
0.913931185271228,0.914330159003313,0.429,2000
0.923116346386636,0.924963717395654,0.345,2000
0.932393819905948,0.931892603431068,0.28,2000
0.941764533584249,0.940817075031992,0.243,2000
0.951229424500714,0.952419018641082,0.162,2000
0.960789439152323,0.962448564018002,0.123,2000
0.970445533548508,0.96752497206895,0.099,2000
0.980198673306755,0.979557016295021,0.076,2000
0.990049833749168,0.986874001905763,0.05,2000
1,1.00144001689905,0.044,2000
0.606530659712633,0.606344095995696,1,2100
0.612626394184416,0.611850618099679,1,2100
0.618783391806141,0.619398936599726,1,2100
0.625002268282701,0.626360061032647,1,2100
0.631283645506926,0.631879927397371,1,2100
0.637628151621773,0.636533729132497,1,2100
0.644036421083141,0.64500612713167,1,2100
0.650509094723317,0.649527006176425,1,2100
0.657046819815057,0.654807687609235,1,2100
0.663650250136319,0.661825574725973,1,2100
0.670320046035639,0.670691352170828,1,2100
0.677056874498165,0.678966467623159,1,2100
0.683861409212356,0.684542189713454,1,2100
0.690734330637355,0.68954093405914,1,2100
0.697676326071031,0.695431756313824,1,2100
0.704688089718713,0.702150272816929,1,2100
0.71177032276261,0.711965914084691,1,2100
0.718923733431926,0.718326773784862,1,2100
0.726149037073691,0.72572350596053,1,2100
0.733446956224289,0.733935275271333,1,2100
0.740818220681718,0.740968763259628,1,2100
0.748263567578565,0.749672292871299,1,2100
0.755783741455725,0.756413875324194,1,2100
0.763379494336853,0.763517060858733,1,2100
0.771051585803566,0.770323711964562,1,2100
0.778800783071405,0.779253385606259,0.999,2100
0.786627861066553,0.786319749129146,0.997,2100
0.794533602503334,0.794754693575687,0.996,2100
0.802518797962479,0.800177364494958,0.994,2100
0.810584245970187,0.810249196735279,0.985,2100
0.818730753077982,0.818411689938365,0.98,2100
0.826959133943362,0.826421979877537,0.97,2100
0.835270211411272,0.833233628763228,0.946,2100
0.843664816596384,0.843888914823407,0.921,2100
0.852143788966211,0.853092652207345,0.884,2100
0.860707976425058,0.860268453693375,0.862,2100
0.869358235398806,0.870749333654936,0.791,2100
0.878095430920561,0.877489740636439,0.766,2100
0.886920436717158,0.884775596308807,0.71,2100
0.895834135296528,0.897111436614775,0.598,2100
0.90483741803596,0.905134128933609,0.524,2100
0.913931185271228,0.912132868804696,0.499,2100
0.923116346386636,0.921640270653987,0.392,2100
0.932393819905948,0.932766352311919,0.293,2100
0.941764533584249,0.94009435675585,0.261,2100
0.951229424500714,0.950424397591449,0.174,2100
0.960789439152323,0.962129452337762,0.13,2100
0.970445533548508,0.971348504812841,0.101,2100
0.980198673306755,0.981521130681452,0.061,2100
0.990049833749168,0.990289593782889,0.046,2100
1,1.0023240736322,0.043,2100
0.606530659712633,0.605965892369776,1,2200
0.612626394184416,0.612047067042091,1,2200
0.618783391806141,0.620083157622452,1,2200
0.625002268282701,0.626350084010082,1,2200
0.631283645506926,0.631662643729263,1,2200
0.637628151621773,0.638022219437154,1,2200
0.644036421083141,0.643418729119295,1,2200
0.650509094723317,0.651824267135689,1,2200
0.657046819815057,0.656985838330967,1,2200
0.663650250136319,0.666790888779226,1,2200
0.670320046035639,0.668115713269057,1,2200
0.677056874498165,0.676770764219177,1,2200
0.683861409212356,0.683559758437903,1,2200
0.690734330637355,0.689435495033302,1,2200
0.697676326071031,0.696846944392704,1,2200
0.704688089718713,0.703482634873025,1,2200
0.71177032276261,0.711227877586857,1,2200
0.718923733431926,0.718059181831657,1,2200
0.726149037073691,0.72463229209717,1,2200
0.733446956224289,0.733860820493041,1,2200
0.740818220681718,0.740588632937215,1,2200
0.748263567578565,0.750632039043844,1,2200
0.755783741455725,0.754441283111712,1,2200
0.763379494336853,0.762070917249849,1,2200
0.771051585803566,0.770910263113609,1,2200
0.778800783071405,0.778714691337122,0.998,2200
0.786627861066553,0.787510331961869,0.996,2200
0.794533602503334,0.794493666641671,0.998,2200
0.802518797962479,0.802146918703655,0.995,2200
0.810584245970187,0.808722056439542,0.997,2200
0.818730753077982,0.818614348468758,0.985,2200
0.826959133943362,0.826989838989035,0.977,2200
0.835270211411272,0.837192816643278,0.962,2200
0.843664816596384,0.843314051730355,0.923,2200
0.852143788966211,0.85277328973873,0.902,2200
0.860707976425058,0.859727836141884,0.878,2200
0.869358235398806,0.870139629459547,0.815,2200
0.878095430920561,0.877230539286674,0.767,2200
0.886920436717158,0.885728040626467,0.713,2200
0.895834135296528,0.895100401817759,0.651,2200
0.90483741803596,0.90393673305643,0.568,2200
0.913931185271228,0.914913481803606,0.453,2200
0.923116346386636,0.924157387596117,0.377,2200
0.932393819905948,0.933486211928585,0.29,2200
0.941764533584249,0.943644317992526,0.231,2200
0.951229424500714,0.950469724099522,0.192,2200
0.960789439152323,0.959522162197125,0.168,2200
0.970445533548508,0.972371045801127,0.094,2200
0.980198673306755,0.97810465133998,0.079,2200
0.990049833749168,0.98891006186216,0.062,2200
1,1.00132987460073,0.052,2200
0.606530659712633,0.604629284697937,1,2300
0.612626394184416,0.611467820384484,1,2300
0.618783391806141,0.617902068407381,1,2300
0.625002268282701,0.625797853245349,1,2300
0.631283645506926,0.630638050481822,1,2300
0.637628151621773,0.635807704797347,1,2300
0.644036421083141,0.643146167622176,1,2300
0.650509094723317,0.651846634225463,1,2300
0.657046819815057,0.655682404152825,1,2300
0.663650250136319,0.663505891227192,1,2300
0.670320046035639,0.668971521530003,1,2300
0.677056874498165,0.675647341713659,1,2300
0.683861409212356,0.684218324745938,1,2300
0.690734330637355,0.690755337191524,1,2300
0.697676326071031,0.697597151151725,1,2300
0.704688089718713,0.702894264130128,1,2300
0.71177032276261,0.710787189203402,1,2300
0.718923733431926,0.717352151751183,1,2300
0.726149037073691,0.726243545145627,1,2300
0.733446956224289,0.733712517717289,1,2300
0.740818220681718,0.740849397793182,1,2300
0.748263567578565,0.74714373173048,1,2300
0.755783741455725,0.755525127410287,1,2300
0.763379494336853,0.761749187788988,1,2300
0.771051585803566,0.77131402877159,1,2300
0.778800783071405,0.778772946624323,0.999,2300
0.786627861066553,0.789076977770798,1,2300
0.794533602503334,0.793961118742229,0.995,2300
0.802518797962479,0.803795445550629,0.992,2300
0.810584245970187,0.809877575032996,0.99,2300
0.818730753077982,0.816980684146184,0.984,2300
0.826959133943362,0.828914306195579,0.982,2300
0.835270211411272,0.835513152702149,0.963,2300
0.843664816596384,0.842772931780573,0.953,2300
0.852143788966211,0.852722867482738,0.916,2300
0.860707976425058,0.86109131974345,0.886,2300
0.869358235398806,0.86987168440467,0.848,2300
0.878095430920561,0.878040089728656,0.795,2300
0.886920436717158,0.888295966946918,0.718,2300
0.895834135296528,0.893833639319391,0.638,2300
0.90483741803596,0.90410152619297,0.573,2300
0.913931185271228,0.913253782324313,0.475,2300
0.923116346386636,0.92221599511693,0.424,2300
0.932393819905948,0.933415636212262,0.302,2300
0.941764533584249,0.941540726528699,0.265,2300
0.951229424500714,0.952648541581809,0.193,2300
0.960789439152323,0.958981647575819,0.151,2300
0.970445533548508,0.974356778704603,0.089,2300
0.980198673306755,0.981942608658976,0.068,2300
0.990049833749168,0.99091264353912,0.059,2300
1,1.00246016501869,0.042,2300
0.606530659712633,0.607455201711378,1,2400
0.612626394184416,0.611848240939887,1,2400
0.618783391806141,0.619159407148364,1,2400
0.625002268282701,0.624923198586019,1,2400
0.631283645506926,0.631256717855729,1,2400
0.637628151621773,0.637399257651227,1,2400
0.644036421083141,0.645786869694851,1,2400
0.650509094723317,0.649798068212947,1,2400
0.657046819815057,0.658192461321138,1,2400
0.663650250136319,0.664808697603681,1,2400
0.670320046035639,0.668605259151451,1,2400
0.677056874498165,0.674765948900373,1,2400
0.683861409212356,0.683422228082343,1,2400
0.690734330637355,0.690225719713732,1,2400
0.697676326071031,0.697625263075618,1,2400
0.704688089718713,0.703665485428306,1,2400
0.71177032276261,0.710937814620729,1,2400
0.718923733431926,0.718395365231354,1,2400
0.726149037073691,0.724805552390394,1,2400
0.733446956224289,0.735085477213871,1,2400
0.740818220681718,0.740335835830839,1,2400
0.748263567578565,0.749237149352147,1,2400
0.755783741455725,0.755733299411932,1,2400
0.763379494336853,0.76503706061302,1,2400
0.771051585803566,0.771353401562621,1,2400
0.778800783071405,0.780902894618939,0.997,2400
0.786627861066553,0.786777283009903,1,2400
0.794533602503334,0.795524247293869,0.999,2400
0.802518797962479,0.803057643475308,0.997,2400
0.810584245970187,0.81117774866941,0.993,2400
0.818730753077982,0.818994230669151,0.989,2400
0.826959133943362,0.829934104785365,0.984,2400
0.835270211411272,0.834850681594496,0.965,2400
0.843664816596384,0.843557722438141,0.963,2400
0.852143788966211,0.851474045855367,0.947,2400
0.860707976425058,0.857684734798923,0.907,2400
0.869358235398806,0.869060625367831,0.867,2400
0.878095430920561,0.878019426352361,0.814,2400
0.886920436717158,0.888627972293859,0.735,2400
0.895834135296528,0.898020742242853,0.642,2400
0.90483741803596,0.905885672341349,0.585,2400
0.913931185271228,0.915674071071542,0.482,2400
0.923116346386636,0.923375108897616,0.418,2400
0.932393819905948,0.932766105373618,0.327,2400
0.941764533584249,0.943565618211034,0.226,2400
0.951229424500714,0.95087668782085,0.203,2400
0.960789439152323,0.962548185325232,0.139,2400
0.970445533548508,0.971575792415034,0.11,2400
0.980198673306755,0.980015212179323,0.074,2400
0.990049833749168,0.988627757709601,0.055,2400
1,1.00071263318501,0.061,2400
0.606530659712633,0.605651926636257,1,2500
0.612626394184416,0.612550838023911,1,2500
0.618783391806141,0.61778769387712,1,2500
0.625002268282701,0.625092889290455,1,2500
0.631283645506926,0.631211843470738,1,2500
0.637628151621773,0.637495143235099,1,2500
0.644036421083141,0.644324591140306,1,2500
0.650509094723317,0.650677599588578,1,2500
0.657046819815057,0.656821277432209,1,2500
0.663650250136319,0.662770152758901,1,2500
0.670320046035639,0.669753537454649,1,2500
0.677056874498165,0.676195652084124,1,2500
0.683861409212356,0.682872050329239,1,2500
0.690734330637355,0.692524117931837,1,2500
0.697676326071031,0.698022775487816,1,2500
0.704688089718713,0.703380747451127,1,2500
0.71177032276261,0.711575370853983,1,2500
0.718923733431926,0.718610680381509,1,2500
0.726149037073691,0.727463212625853,1,2500
0.733446956224289,0.731978950433075,1,2500
0.740818220681718,0.740785682696623,1,2500
0.748263567578565,0.748276722975587,1,2500
0.755783741455725,0.754795082452547,1,2500
0.763379494336853,0.7630355412208,1,2500
0.771051585803566,0.771731070543482,1,2500
0.778800783071405,0.779129226967695,1,2500
0.786627861066553,0.787276295251054,0.999,2500
0.794533602503334,0.794896714333429,0.998,2500
0.802518797962479,0.801386571935175,0.999,2500
0.810584245970187,0.810359534479573,0.993,2500
0.818730753077982,0.819600244625645,0.992,2500
0.826959133943362,0.826689200782469,0.988,2500
0.835270211411272,0.834514240168277,0.98,2500
0.843664816596384,0.842954489876208,0.957,2500
0.852143788966211,0.852072866733871,0.939,2500
0.860707976425058,0.860932507287744,0.913,2500
0.869358235398806,0.868311952196034,0.886,2500
0.878095430920561,0.878009104251479,0.812,2500
0.886920436717158,0.88518852401086,0.774,2500
0.895834135296528,0.896000344659304,0.679,2500
0.90483741803596,0.903725967190378,0.629,2500
0.913931185271228,0.915709746936144,0.51,2500
0.923116346386636,0.922534687174745,0.434,2500
0.932393819905948,0.935360803822161,0.324,2500
0.941764533584249,0.941034667765359,0.287,2500
0.951229424500714,0.953801708847663,0.184,2500
0.960789439152323,0.960959035266828,0.159,2500
0.970445533548508,0.96947724428135,0.104,2500
0.980198673306755,0.979882401648444,0.069,2500
0.990049833749168,0.990432174151289,0.064,2500
1,0.999228796571287,0.054,2500
